onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes	contact_negative_coord	contact_positive_coord
2746.1063	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2748.1083	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2750.110479043651	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2752.1122666666665	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2754.1142666666665	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2756.116446101332	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2758.118266666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2760.120266666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2762.1222666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2764.1240867106712	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2766.1262666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2768.1282666666666	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2770.130447013701	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2772.1322666666665	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2774.1342666666665	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2776.136266666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2778.138233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2780.140233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2782.142233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2784.1440520739548	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2786.1462333333334	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2788.1482333333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2790.150051682939	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2792.152233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2794.154233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2796.1564153747668	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2798.1582333333336	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2800.160233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2802.162233333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2804.1642	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2806.1662	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2808.1682	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2810.1700170462227	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2812.1722	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2814.1742	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2816.176016655207	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2818.1782	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2820.1802	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2822.1823837358324	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2824.1842	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2826.1862	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2828.1882	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2830.1902	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2832.1921666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2834.1941666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2836.1959820184907	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2838.1981666666666	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2840.2001666666665	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2842.2023517058824	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2844.204166666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2846.206166666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2848.208166666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2850.2101666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2852.2121666666667	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2854.214166666666	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2856.2159807151056	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2858.2181333333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2860.2201333333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2862.2223196759323	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2864.224133333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
2866.226133333333	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	5.0	3r_14b	3.0	14.0	bipolar		[7840, 1470, 3406]	[7840, 1420, 3404]
